date,idea,trend_score,mentions,engagement,sentiment,momentum,growth_rate,rolling_avg_3,rolling_avg_6,engagement_rate,dormancy_flag,revival_signal,revival_label
2014-08-01,Meditation,0.2817,1843,358,0.727,0.029700000000000004,-0.0486322188449847,0.26826666666666665,0.27991666666666665,0.19424850786760717,1,1,0
2014-09-01,Meditation,0.2409,1323,670,0.884,-0.0408,-0.004133939644481166,0.2582,0.27975,0.5064247921390779,1,0,0
2014-10-01,Meditation,0.3539,1783,625,0.903,0.11299999999999999,0.25185709232401843,0.2921666666666667,0.29161666666666664,0.35053280987100394,1,1,0
2014-11-01,Meditation,0.2683,1002,384,0.729,-0.08560000000000001,-0.23364752927734933,0.2877,0.2779833333333333,0.38323353293413176,1,0,0
2014-12-01,Meditation,0.253,1297,517,0.882,-0.01529999999999998,-0.06676503135374401,0.29173333333333334,0.27496666666666664,0.39861218195836545,1,0,0
2015-01-01,Meditation,0.2332,1486,531,0.793,-0.019800000000000012,-0.07460317460317467,0.2515,0.2718333333333333,0.3573351278600269,1,0,0
2015-02-01,Meditation,0.31329999999999997,1771,393,0.758,0.08009999999999998,0.11217607383741557,0.26649999999999996,0.27709999999999996,0.22190852625635235,1,1,0
2015-03-01,Meditation,0.3069,1968,520,0.859,-0.006399999999999961,0.273972602739726,0.28446666666666665,0.28809999999999997,0.26422764227642276,1,0,0
2015-04-01,Meditation,0.2551,1334,321,0.759,-0.05180000000000001,-0.27917490816614865,0.2917666666666667,0.27163333333333334,0.24062968515742128,0,0,0
2015-05-01,Meditation,0.30079999999999996,1178,589,0.997,0.04569999999999996,0.12113306000745427,0.28759999999999997,0.27704999999999996,0.5,0,1,0
2015-06-01,Meditation,0.2202,781,619,0.577,-0.08059999999999995,-0.12964426877470359,0.25869999999999993,0.27158333333333334,0.7925736235595391,0,0,1
2015-07-01,Meditation,0.2907,1326,863,0.688,0.07050000000000001,0.24656946826758164,0.2705666666666667,0.2811666666666666,0.6508295625942685,0,1,0
2015-08-01,Meditation,0.3042,1808,714,0.735,0.013500000000000012,-0.029045643153526757,0.2717,0.27965,0.39491150442477874,0,1,0
2015-09-01,Meditation,0.35719999999999996,2238,533,0.803,0.052999999999999936,0.16389703486477658,0.31736666666666663,0.2880333333333333,0.23815907059874888,0,1,0
2015-10-01,Meditation,0.2608,1183,738,0.902,-0.09639999999999999,0.022344178753429977,0.30739999999999995,0.2889833333333333,0.6238377007607777,0,0,0
2015-11-01,Meditation,0.2433,1274,518,0.747,-0.017499999999999988,-0.19115691489361697,0.28709999999999997,0.2794,0.4065934065934066,0,0,1
2015-12-01,Meditation,0.2614,1300,386,0.579,0.018100000000000033,0.18710263396911908,0.25516666666666665,0.28626666666666667,0.2969230769230769,0,1,0
2016-01-01,Meditation,0.2465,1217,705,0.851,-0.014900000000000024,-0.1520467836257311,0.25039999999999996,0.2789,0.5792933442892358,0,0,1
2016-02-01,Meditation,0.3618,1559,927,0.841,0.11530000000000001,0.18934911242603536,0.2899,0.28850000000000003,0.5946119307248237,0,1,0
2016-03-01,Meditation,0.3786,1506,953,0.517,0.01679999999999998,0.05991041433370681,0.32896666666666663,0.2920666666666667,0.6328021248339973,0,1,0
2016-04-01,Meditation,0.3378,1415,837,0.75,-0.0408,0.29524539877300615,0.35939999999999994,0.3049,0.5915194346289753,0,0,0
2016-05-01,Meditation,0.3822,1412,596,0.559,0.044399999999999995,0.5709001233045623,0.3661999999999999,0.32805,0.42209631728045327,0,1,0
2016-06-01,Meditation,0.34700000000000003,1455,548,0.67,-0.035199999999999954,0.3274674827850039,0.35566666666666663,0.34231666666666666,0.3766323024054983,0,0,0
2016-07-01,Meditation,0.34619999999999995,1223,844,0.642,-0.0008000000000000784,0.40446247464503027,0.35846666666666666,0.3589333333333333,0.6901062959934587,0,0,0
2016-08-01,Meditation,0.345,1965,550,0.847,-0.0011999999999999789,-0.04643449419568835,0.3460666666666666,0.35613333333333336,0.27989821882951654,0,0,0
2016-09-01,Meditation,0.3543,1632,705,0.764,0.00930000000000003,-0.06418383518225035,0.3485,0.3520833333333333,0.4319852941176471,0,1,0
2016-10-01,Meditation,0.3131,2162,816,0.596,-0.041200000000000014,-0.07312018946121968,0.3374666666666666,0.3479666666666667,0.3774283071230342,0,0,1
2016-11-01,Meditation,0.39390000000000003,1646,1029,0.856,0.08080000000000004,0.03061224489795933,0.3537666666666666,0.34991666666666665,0.6251518833535844,0,1,0
2016-12-01,Meditation,0.3901,1837,786,0.578,-0.0038000000000000256,0.1242074927953889,0.36569999999999997,0.3571,0.42787152966793685,0,0,0
2017-01-01,Meditation,0.42979999999999996,2043,1129,0.79,0.03969999999999996,0.24147891392258813,0.4046,0.3710333333333333,0.5526186979931473,0,1,0
2017-02-01,Meditation,0.4121,1454,1117,0.652,-0.017699999999999938,0.19449275362318863,0.41066666666666657,0.38221666666666665,0.7682255845942229,0,0,0
2017-03-01,Meditation,0.4102,2640,976,0.706,-0.0019000000000000128,0.15777589613322052,0.41736666666666666,0.39153333333333334,0.3696969696969697,0,0,0
2017-04-01,Meditation,0.39020000000000005,1409,629,0.811,-0.019999999999999962,0.2462472053656981,0.4041666666666666,0.4043833333333334,0.4464158977998581,0,0,1
2017-05-01,Meditation,0.4362,2962,739,0.813,0.04599999999999993,0.10738766184310733,0.41219999999999996,0.4114333333333334,0.24949358541525996,0,1,1
2017-06-01,Meditation,0.47119999999999995,3120,832,0.91,0.034999999999999976,0.20789541143296586,0.43253333333333327,0.42494999999999994,0.26666666666666666,0,1,1
2017-07-01,Meditation,0.4043,2173,570,0.74,-0.06689999999999996,-0.05932992089343869,0.4372333333333333,0.4207,0.26231017027151404,0,0,1
2017-08-01,Meditation,0.4618,2495,781,0.787,0.057499999999999996,0.12060179568065998,0.44576666666666664,0.4289833333333333,0.3130260521042084,0,1,1
2017-09-01,Meditation,0.47600000000000003,2755,751,0.697,0.014200000000000046,0.16040955631399334,0.44736666666666663,0.43995,0.27259528130671506,0,1,1
2017-10-01,Meditation,0.44630000000000003,2167,901,0.772,-0.029700000000000004,0.14377242439774474,0.4613666666666667,0.44930000000000003,0.4157821873557914,0,0,1
2017-11-01,Meditation,0.4598,2651,1304,0.803,0.013499999999999956,0.05410362219165532,0.46069999999999994,0.4532333333333333,0.4918898528857035,0,1,1
2017-12-01,Meditation,0.5009,1832,695,0.738,0.041100000000000025,0.063030560271647,0.46900000000000003,0.4581833333333334,0.37936681222707425,0,1,0
2018-01-01,Meditation,0.4547,1677,1135,0.534,-0.04620000000000002,0.12465990601038834,0.4718,0.46658333333333335,0.6768038163387,0,0,1
2018-02-01,Meditation,0.5265,2685,1283,0.79,0.07179999999999997,0.14010394110004332,0.4940333333333333,0.47736666666666666,0.47783985102420856,0,1,0
2018-03-01,Meditation,0.4892,2653,671,0.794,-0.037299999999999944,0.02773109243697469,0.4901333333333333,0.47956666666666664,0.2529212212589521,0,0,1
2018-04-01,Meditation,0.58,3832,1659,0.668,0.09079999999999994,0.2995742773918886,0.5318999999999999,0.50185,0.4329331941544885,0,0,0
2018-05-01,Meditation,0.6435,2488,1431,0.596,0.0635,0.3995215311004785,0.5709,0.5324666666666666,0.5751607717041801,0,0,0
2018-06-01,Meditation,0.5281,3369,979,0.927,-0.11539999999999995,0.05430225593930915,0.5838666666666666,0.5369999999999999,0.29059067972692193,0,0,1
2018-07-01,Meditation,0.5964,2526,1528,0.809,0.06830000000000003,0.31163404442489573,0.5893333333333333,0.5606166666666667,0.6049089469517023,0,0,0
2018-08-01,Meditation,0.5584,2725,929,0.723,-0.038000000000000034,0.06058879392212724,0.5609666666666666,0.5659333333333333,0.34091743119266055,0,0,1
2018-09-01,Meditation,0.6416,2957,1571,0.614,0.08319999999999994,0.311529026982829,0.5987999999999999,0.5913333333333334,0.5312817044301658,0,0,0
2018-10-01,Meditation,0.5619,2754,714,0.651,-0.0797,-0.03120689655172415,0.5872999999999999,0.5883166666666667,0.25925925925925924,0,0,1
2018-11-01,Meditation,0.6442,2594,1746,0.906,0.08230000000000004,0.0010878010878010436,0.6158999999999999,0.5884333333333333,0.6730917501927525,0,0,1
2018-12-01,Meditation,0.6026,3171,1209,0.767,-0.04159999999999997,0.1410717667108503,0.6028999999999999,0.60085,0.3812677388836329,0,0,1
2019-01-01,Meditation,0.6417,4047,1506,0.684,0.039100000000000024,0.07595573440643855,0.6295000000000001,0.6084,0.37212750185322463,0,0,1
2019-02-01,Meditation,0.6213000000000001,3134,993,0.811,-0.020399999999999974,0.11264326647564471,0.6218666666666667,0.6188833333333333,0.31684747925973195,0,0,1
2019-03-01,Meditation,0.7079000000000001,3693,1712,0.652,0.08660000000000001,0.10333541147132186,0.6569666666666666,0.6299333333333333,0.46357974546439207,0,0,1
2019-04-01,Meditation,0.654,4232,1694,0.93,-0.05390000000000006,0.1639081687132944,0.6610666666666666,0.6452833333333333,0.4002835538752363,0,0,1
2019-05-01,Meditation,0.7221,4312,1482,0.912,0.06809999999999994,0.12092517851598883,0.6946666666666665,0.6582666666666667,0.34369202226345086,0,0,0
2019-06-01,Meditation,0.6987000000000001,3645,1615,0.694,-0.023399999999999865,0.1594756057085962,0.6915999999999999,0.6742833333333333,0.4430727023319616,0,0,1
2019-07-01,Meditation,0.7204,3171,1456,0.675,0.02169999999999994,0.12264297958547599,0.7137333333333333,0.6874000000000001,0.45916114790286977,0,0,1
2019-08-01,Meditation,0.7434000000000001,4904,2089,0.436,0.02300000000000002,0.1965234186383389,0.7208333333333333,0.70775,0.425978792822186,0,0,1
2019-09-01,Meditation,0.7195,3971,1508,0.572,-0.023900000000000032,0.01638649526769309,0.7277666666666667,0.7096833333333333,0.3797532107781415,0,0,1
2019-10-01,Meditation,0.7709,3295,2093,0.589,0.0514,0.1787461773700305,0.7445999999999998,0.7291666666666666,0.6352048558421851,0,0,0
2019-11-01,Meditation,0.8362,3714,2210,0.766,0.06530000000000002,0.15801135576789926,0.7755333333333333,0.7481833333333334,0.5950457727517501,0,0,0
2019-12-01,Meditation,0.7564,4773,1467,0.711,-0.0798000000000001,0.08258193788464263,0.7878333333333334,0.7578,0.3073538654934004,0,0,0
2020-01-01,Meditation,0.8469,3095,1367,0.589,0.09050000000000002,0.1755968906163241,0.8131666666666666,0.7788833333333334,0.4416801292407108,0,0,0
2020-02-01,Meditation,0.8641,6025,1669,0.716,0.017199999999999993,0.16236211998923844,0.8224666666666666,0.7989999999999999,0.2770124481327801,0,0,0
2020-03-01,Meditation,0.7757,3069,2084,0.811,-0.08840000000000003,0.07810979847116051,0.8289,0.8083666666666667,0.6790485500162919,0,0,0
2020-04-01,Meditation,0.7543000000000001,4742,1214,0.813,-0.021399999999999864,-0.02153327279802819,0.7980333333333333,0.8056,0.2560101223112611,0,0,0
2020-05-01,Meditation,0.8287,4046,1777,0.522,0.07439999999999991,-0.008969146137287831,0.7862333333333332,0.80435,0.4391992090954029,0,0,0
2020-06-01,Meditation,0.7989,4173,2118,0.735,-0.029799999999999938,0.05618720253833964,0.7939666666666666,0.8114333333333333,0.507548526240115,0,0,0
2020-07-01,Meditation,0.8996999999999999,5922,1652,0.584,0.10079999999999989,0.06234502302515055,0.8424333333333331,0.8202333333333334,0.2789598108747045,0,0,0
2020-08-01,Meditation,0.8306,4107,1957,0.858,-0.06909999999999994,-0.038768661034602414,0.8430666666666665,0.81465,0.4765035305575846,0,0,0
2020-09-01,Meditation,0.8012,4312,1316,0.844,-0.02939999999999998,0.032873533582570724,0.8438333333333333,0.8189000000000001,0.3051948051948052,0,0,0
2020-10-01,Meditation,0.7916,2907,1106,0.642,-0.009600000000000053,0.049449821026116725,0.8078,0.8251166666666667,0.3804609563123495,0,0,0
2020-11-01,Meditation,0.8853,3106,2328,0.658,0.0937,0.0682997465910462,0.8260333333333332,0.83455,0.7495170637475853,0,0,0
2020-12-01,Meditation,0.823,3586,1134,0.695,-0.06230000000000002,0.030166478908498995,0.8332999999999998,0.8385666666666666,0.3162297824874512,0,0,0
2021-01-01,Meditation,0.8518000000000001,5010,1438,0.48,0.02880000000000016,-0.0532399688785149,0.8533666666666666,0.8305833333333332,0.2870259481037924,0,0,0
2021-02-01,Meditation,0.8869,3481,2429,0.79,0.03509999999999991,0.0677823260293764,0.8539,0.8399666666666668,0.6977879919563343,0,0,0
2021-03-01,Meditation,0.828,3228,1510,0.717,-0.05890000000000006,0.033449825262106714,0.8555666666666667,0.8444333333333333,0.4677819083023544,0,0,0
2021-04-01,Meditation,0.8442000000000001,4169,2492,0.866,0.016200000000000103,0.06644770085901985,0.8530333333333333,0.8532000000000001,0.5977452626529144,0,0,0
2021-05-01,Meditation,0.8441,4868,2502,0.618,-0.00010000000000010001,-0.04653789675816111,0.8387666666666665,0.8463333333333333,0.5139687756778965,0,0,0
2021-06-01,Meditation,0.8708,5218,1465,0.676,0.026700000000000057,0.058080194410692565,0.8530333333333333,0.8543,0.2807589114603296,0,0,0
2021-07-01,Meditation,0.8658,3571,1103,0.569,-0.0050000000000000044,0.016435783047663577,0.8602333333333333,0.8566333333333332,0.30887706524782976,0,0,0
2021-08-01,Meditation,0.8321,3144,2054,0.629,-0.03370000000000006,-0.061788251212087086,0.8562333333333333,0.8475,0.6533078880407125,0,0,0
2021-09-01,Meditation,0.8421,5719,1694,0.608,0.010000000000000009,0.017028985507246297,0.8466666666666666,0.84985,0.2962056303549572,0,0,0
2021-10-01,Meditation,0.8234,3633,1137,0.87,-0.01869999999999994,-0.024638711205875463,0.8325333333333331,0.8463833333333333,0.3129644921552436,0,0,0
2021-11-01,Meditation,0.7779,5046,1924,0.666,-0.045499999999999985,-0.07842672669115025,0.8144666666666666,0.8353499999999999,0.3812921125644074,0,0,0
2021-12-01,Meditation,0.846,5518,1063,0.765,0.06809999999999994,-0.02847955902618282,0.8157666666666666,0.8312166666666666,0.19264226168901777,0,0,0
2022-01-01,Meditation,0.91,5646,2517,0.704,0.06400000000000006,0.05105105105105112,0.8446333333333333,0.8385833333333333,0.44580233793836344,0,0,0
2022-02-01,Meditation,0.7977,3263,1156,0.598,-0.11230000000000007,-0.041341184953731513,0.8512333333333332,0.83285,0.3542752068648483,0,0,0
2022-03-01,Meditation,0.8008,5106,1144,0.73,0.0030999999999999917,-0.04904405652535326,0.8361666666666666,0.8259666666666666,0.22405013709361535,0,0,0
2022-04-01,Meditation,0.7956,4927,1206,0.822,-0.005199999999999982,-0.03376244838474618,0.7980333333333333,0.8213333333333334,0.24477369596103105,0,0,0
2022-05-01,Meditation,0.8581,4796,2513,0.605,0.0625,0.10309808458670777,0.8181666666666666,0.8347000000000001,0.523978315262719,0,0,0
2022-06-01,Meditation,0.8458,3958,2070,0.847,-0.012299999999999978,-0.00023640661938528762,0.8331666666666665,0.8346666666666667,0.5229914098029308,0,0,0
2022-07-01,Meditation,0.8201999999999999,3624,2167,0.648,-0.025600000000000067,-0.0986813186813188,0.8413666666666666,0.8197,0.5979580573951435,0,0,0
2022-08-01,Meditation,0.7885,3096,1511,0.692,-0.03169999999999995,-0.011533157828757634,0.8181666666666666,0.8181666666666666,0.48804909560723514,0,0,0
2022-09-01,Meditation,0.8276,4373,1494,0.814,0.039100000000000024,0.03346653346653361,0.8120999999999999,0.8226333333333334,0.34164189343699974,0,0,0
2022-10-01,Meditation,0.76,4217,1233,0.67,-0.0676,-0.04474610356963293,0.7920333333333334,0.8167,0.29238795352146074,0,0,0
2022-11-01,Meditation,0.8270000000000001,3935,1708,0.755,0.06700000000000006,-0.036242862137279896,0.8048666666666667,0.8115166666666666,0.4340533672172808,0,0,0
2013-07-01,Metaverse,0.1497,538,331,0.234,0.04169999999999999,0.9094387755102042,0.10256666666666668,0.12243333333333332,0.6152416356877324,1,1,0
2013-08-01,Metaverse,0.07980000000000001,408,197,0.238,-0.06989999999999999,-0.6267539756782039,0.1125,0.10010000000000001,0.48284313725490197,1,0,0
2013-09-01,Metaverse,0.1577,651,220,0.312,0.0779,-0.0331085223789086,0.12906666666666666,0.09920000000000001,0.3379416282642089,1,1,0
2013-10-01,Metaverse,0.1105,501,178,0.362,-0.047200000000000006,1.0,0.116,0.10928333333333333,0.35528942115768464,1,0,0
2013-11-01,Metaverse,0.1002,429,179,0.45,-0.010300000000000004,1.0,0.12279999999999998,0.11765000000000002,0.4172494172494173,1,0,0
2013-12-01,Metaverse,0.147,763,388,0.245,0.046799999999999994,0.36111111111111094,0.11923333333333334,0.12415000000000002,0.508519003931848,1,1,0
2014-01-01,Metaverse,0.0834,386,139,0.107,-0.06359999999999999,-0.44288577154308617,0.1102,0.11309999999999999,0.3601036269430052,1,0,0
2014-02-01,Metaverse,0.0965,597,164,0.319,0.0131,0.20927318295739328,0.10896666666666666,0.11588333333333334,0.2747068676716918,1,1,0
2014-03-01,Metaverse,0.1452,618,310,0.245,0.04869999999999999,-0.07926442612555495,0.10836666666666667,0.1138,0.5016181229773463,1,1,0
2014-04-01,Metaverse,0.1109,608,195,0.144,-0.0343,0.0036199095022624306,0.11753333333333334,0.11386666666666667,0.3207236842105263,1,0,0
2014-05-01,Metaverse,0.20879999999999999,827,547,0.336,0.09789999999999999,1.0,0.15496666666666667,0.13196666666666665,0.6614268440145102,1,1,0
2014-06-01,Metaverse,0.1489,707,376,0.274,-0.05989999999999998,0.012925170068027292,0.15619999999999998,0.13228333333333334,0.5318246110325319,1,0,0
2014-07-01,Metaverse,0.1464,716,280,0.337,-0.0025000000000000022,0.7553956834532374,0.16803333333333334,0.14278333333333335,0.39106145251396646,1,0,0
2014-08-01,Metaverse,0.1134,475,241,0.193,-0.033,0.1751295336787564,0.13623333333333335,0.14559999999999998,0.5073684210526316,1,0,0
2014-09-01,Metaverse,0.1604,744,188,0.358,0.046999999999999986,0.10468319559228645,0.14006666666666667,0.14813333333333334,0.25268817204301075,1,1,0
2014-10-01,Metaverse,0.1014,408,224,0.142,-0.05899999999999998,-0.08566275924256084,0.1250666666666667,0.14654999999999999,0.5490196078431373,1,0,0
2014-11-01,Metaverse,0.1325,420,295,0.201,0.031100000000000003,-0.36542145593869724,0.13143333333333335,0.13383333333333333,0.7023809523809523,1,1,0
2014-12-01,Metaverse,0.07339999999999999,281,122,0.271,-0.059100000000000014,-0.5070517125587644,0.10243333333333333,0.12124999999999998,0.43416370106761565,1,0,1
2015-01-01,Metaverse,0.172,921,247,0.509,0.0986,0.17486338797814205,0.12596666666666667,0.12551666666666667,0.2681867535287731,1,1,0
2015-02-01,Metaverse,0.1354,755,347,0.394,-0.036599999999999994,0.19400352733686055,0.12693333333333334,0.12918333333333332,0.4596026490066225,1,0,0
2015-03-01,Metaverse,0.2208,890,391,0.429,0.0854,0.376558603491272,0.17606666666666668,0.13925,0.4393258426966292,1,1,0
2015-04-01,Metaverse,0.2421,1074,518,0.47,0.021300000000000013,1.0,0.19943333333333335,0.16269999999999998,0.4823091247672253,1,1,0
2015-05-01,Metaverse,0.16149999999999998,528,183,0.732,-0.08060000000000003,0.21886792452830162,0.20813333333333336,0.1675333333333333,0.3465909090909091,1,0,0
2015-06-01,Metaverse,0.1276,497,223,0.305,-0.033899999999999986,0.7384196185286105,0.17706666666666668,0.17656666666666665,0.448692152917505,1,0,0
2015-07-01,Metaverse,0.07769999999999999,435,187,0.47,-0.0499,-0.5482558139534883,0.12226666666666668,0.16085,0.4298850574712644,1,0,0
2015-08-01,Metaverse,0.1711,865,292,0.422,0.09340000000000001,0.2636632200886264,0.12546666666666667,0.16679999999999998,0.3375722543352601,1,1,0
2015-09-01,Metaverse,0.13720000000000002,521,282,0.42,-0.033899999999999986,-0.378623188405797,0.12866666666666668,0.15286666666666668,0.5412667946257198,1,0,0
2015-10-01,Metaverse,0.15439999999999998,612,219,0.513,0.017199999999999965,-0.362247005369682,0.15423333333333333,0.13825,0.35784313725490197,1,1,0
2015-11-01,Metaverse,0.2148,1229,377,0.25,0.06040000000000001,0.3300309597523221,0.16879999999999998,0.14713333333333334,0.306753458096013,1,1,0
2015-12-01,Metaverse,0.08789999999999999,335,227,0.24,-0.1269,-0.31112852664576807,0.15236666666666668,0.14051666666666665,0.6776119402985075,1,0,0
2016-01-01,Metaverse,0.08380000000000001,352,167,0.338,-0.004099999999999979,0.07850707850707872,0.12883333333333333,0.14153333333333332,0.4744318181818182,1,0,0
2016-02-01,Metaverse,0.11900000000000001,624,302,0.278,0.035199999999999995,-0.3045002922267679,0.09690000000000003,0.13285,0.483974358974359,1,1,0
2016-03-01,Metaverse,0.1727,849,439,0.338,0.053699999999999984,0.25874635568513105,0.12516666666666668,0.13876666666666668,0.5170789163722026,1,1,0
2016-04-01,Metaverse,0.1602,737,418,0.488,-0.012499999999999983,0.03756476683937837,0.15063333333333334,0.13973333333333335,0.5671641791044776,1,0,0
2016-05-01,Metaverse,0.0885,530,224,0.243,-0.07170000000000001,-0.5879888268156425,0.14046666666666666,0.11868333333333332,0.4226415094339623,1,0,0
2016-06-01,Metaverse,0.172,661,187,0.263,0.08349999999999999,0.9567690557451649,0.14023333333333335,0.1327,0.28290468986384265,1,1,0
2016-07-01,Metaverse,0.07490000000000001,411,194,0.321,-0.09709999999999998,-0.10620525059665875,0.11180000000000001,0.13121666666666668,0.4720194647201946,1,0,1
2016-08-01,Metaverse,0.09390000000000001,343,122,0.273,0.019000000000000003,-0.21092436974789908,0.11360000000000002,0.12703333333333333,0.3556851311953353,1,1,0
2016-09-01,Metaverse,0.1309,666,150,0.07,0.03699999999999998,-0.2420382165605096,0.0999,0.12006666666666665,0.22522522522522523,1,1,0
2016-10-01,Metaverse,0.10980000000000001,647,128,0.23,-0.02109999999999998,-0.3146067415730337,0.11153333333333333,0.11166666666666668,0.19783616692426584,1,0,0
2016-11-01,Metaverse,0.18280000000000002,840,301,0.382,0.07300000000000001,1.0,0.1411666666666667,0.12738333333333332,0.35833333333333334,1,1,0
2016-12-01,Metaverse,0.1535,834,320,0.473,-0.02930000000000002,-0.10755813953488369,0.14870000000000003,0.12430000000000001,0.38369304556354916,1,0,0
2017-01-01,Metaverse,0.22829999999999998,1309,395,0.161,0.07479999999999998,1.0,0.1882,0.14986666666666668,0.3017570664629488,1,1,0
2017-02-01,Metaverse,0.1285,460,144,0.161,-0.09979999999999997,0.3684771033013843,0.1701,0.15563333333333332,0.3130434782608696,1,0,0
2017-03-01,Metaverse,0.1356,728,251,0.304,0.007099999999999995,0.03590527119938902,0.16413333333333333,0.15641666666666668,0.3447802197802198,1,1,0
2017-04-01,Metaverse,0.203,1228,365,0.051,0.06740000000000002,0.848816029143898,0.1557,0.17195000000000002,0.2972312703583062,1,1,0
2017-05-01,Metaverse,0.1388,689,320,0.247,-0.06420000000000001,-0.24070021881838077,0.15913333333333335,0.16461666666666666,0.4644412191582003,1,0,0
2017-06-01,Metaverse,0.2189,818,336,0.092,0.0801,0.42605863192182425,0.18689999999999998,0.17551666666666665,0.41075794621026895,1,1,0
2017-07-01,Metaverse,0.172,611,246,0.464,-0.046900000000000025,-0.2466053438458169,0.17656666666666668,0.16613333333333333,0.4026186579378069,1,0,0
2017-08-01,Metaverse,0.05,198,75,0.208,-0.12199999999999998,-0.6108949416342413,0.14696666666666666,0.15305000000000002,0.3787878787878788,1,0,1
2017-09-01,Metaverse,0.20550000000000002,714,323,0.498,0.15550000000000003,0.515486725663717,0.1425,0.16469999999999999,0.4523809523809524,1,1,0
2017-10-01,Metaverse,0.1931,921,396,0.434,-0.012400000000000022,-0.04876847290640407,0.14953333333333332,0.16305,0.42996742671009774,1,0,0
2017-11-01,Metaverse,0.1959,660,361,0.222,0.002799999999999997,0.4113832853025936,0.19816666666666669,0.17256666666666667,0.546969696969697,1,1,0
2017-12-01,Metaverse,0.0536,207,87,0.171,-0.14229999999999998,-0.7551393330287803,0.14753333333333332,0.14501666666666665,0.42028985507246375,1,0,1
2018-01-01,Metaverse,0.11689999999999999,530,197,0.277,0.0633,-0.3203488372093023,0.12213333333333332,0.13583333333333333,0.37169811320754714,1,1,0
2018-02-01,Metaverse,0.1235,573,208,0.287,0.006600000000000009,1.0,0.09799999999999999,0.14808333333333332,0.36300174520069806,1,1,0
2018-03-01,Metaverse,0.11380000000000001,561,302,0.342,-0.009699999999999986,-0.44622871046228707,0.11806666666666665,0.1328,0.5383244206773619,1,0,0
2018-04-01,Metaverse,0.2458,1321,358,0.207,0.13199999999999998,0.2729155877783531,0.16103333333333333,0.1415833333333333,0.27100681302043905,1,1,0
2018-05-01,Metaverse,0.1611,531,387,0.39,-0.0847,-0.1776416539050536,0.17356666666666665,0.13578333333333334,0.7288135593220338,1,0,0
2018-06-01,Metaverse,0.1628,554,363,0.332,0.001700000000000007,1.0,0.18989999999999999,0.15398333333333333,0.6552346570397112,1,1,0
2018-07-01,Metaverse,0.19510000000000002,652,212,0.259,0.03230000000000002,0.6689478186484179,0.17300000000000001,0.16701666666666667,0.32515337423312884,1,1,0
2018-08-01,Metaverse,0.1989,892,535,0.215,0.00379999999999997,0.6105263157894736,0.1856,0.17958333333333332,0.5997757847533632,1,1,0
2018-09-01,Metaverse,0.05,164,115,0.278,-0.14889999999999998,-0.5606326889279438,0.148,0.16895000000000002,0.7012195121951219,1,0,1
2018-10-01,Metaverse,0.1439,792,315,0.202,0.0939,-0.4145646867371847,0.13093333333333335,0.15196666666666667,0.3977272727272727,1,1,0
2018-11-01,Metaverse,0.1085,418,188,0.307,-0.0354,-0.3265052762259466,0.1008,0.14320000000000002,0.44976076555023925,1,0,1
2018-12-01,Metaverse,0.2021,1235,400,0.31,0.0936,0.24140049140049147,0.1515,0.14975,0.32388663967611336,1,1,0
2019-01-01,Metaverse,0.17059999999999997,799,254,0.331,-0.03150000000000003,-0.1255766273705794,0.1604,0.14566666666666667,0.31789737171464333,1,0,0
2019-02-01,Metaverse,0.1887,860,215,0.512,0.018100000000000033,-0.05128205128205121,0.18713333333333335,0.14396666666666666,0.25,1,1,0
2019-03-01,Metaverse,0.08689999999999999,487,212,0.284,-0.10180000000000002,0.7379999999999998,0.14873333333333333,0.15011666666666665,0.4353182751540041,1,0,1
2019-04-01,Metaverse,0.1783,962,451,0.421,0.0914,0.2390548992355801,0.1513,0.15585,0.4688149688149688,1,1,1
2019-05-01,Metaverse,0.25239999999999996,1278,339,0.328,0.07409999999999997,1.0,0.17253333333333332,0.1798333333333333,0.2652582159624413,1,1,1
2019-06-01,Metaverse,0.2701,1646,636,0.271,0.01770000000000005,0.3364670954972786,0.23359999999999995,0.19116666666666662,0.3863912515188335,1,1,1
2019-07-01,Metaverse,0.2384,1068,544,0.286,-0.031700000000000006,0.39742086752637773,0.2536333333333333,0.20246666666666666,0.5093632958801498,1,0,1
2019-08-01,Metaverse,0.1386,790,190,0.293,-0.0998,-0.2655007949125596,0.2157,0.19411666666666663,0.24050632911392406,1,0,1
2019-09-01,Metaverse,0.2713,1179,478,0.334,0.13269999999999998,1.0,0.2161,0.22485,0.40542832909245125,1,1,1
2019-10-01,Metaverse,0.2475,1433,437,0.185,-0.023799999999999988,0.3881099270891757,0.21913333333333332,0.2363833333333333,0.30495464061409633,1,0,1
2019-11-01,Metaverse,0.20829999999999999,826,481,0.124,-0.03920000000000001,-0.17472266244057044,0.24236666666666662,0.22903333333333334,0.5823244552058111,1,0,1
2019-12-01,Metaverse,0.1158,470,282,0.379,-0.09249999999999999,-0.5712699000370234,0.19053333333333333,0.20331666666666667,0.6,1,0,1
2020-01-01,Metaverse,0.2677,1415,330,0.408,0.15189999999999998,0.12290268456375841,0.19726666666666667,0.20820000000000002,0.2332155477031802,1,1,1
2020-02-01,Metaverse,0.2404,918,479,0.389,-0.02729999999999999,0.7344877344877345,0.20796666666666666,0.22516666666666665,0.5217864923747276,1,0,1
2020-03-01,Metaverse,0.3373,1306,781,0.319,0.09689999999999999,0.24327312937707335,0.2818,0.23616666666666664,0.5980091883614089,1,1,1
